Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,XL,,,BLUR-PAL-XL,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - XL,FALSE,,,,unisex,adult,BLUR-PAL-XL,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,2X,,,BLUR-PAL-2X,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - 2X,FALSE,,,,unisex,adult,BLUR-PAL-2X,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
soft-wash-straight-fit-jeans,Soft Wash Straight Fit Jeans,"<p>Classic five-pocket straight-leg denim jeans constructed from 13.5 oz Japanese selvedge denim in a vintage stone tint. Features branded metal rivets, custom button fly, and natural fading for effortless everyday refinement.</p>",XIV,Apparel & Accessories > Clothing > Pants > Jeans,Jeans,"Jeans, Cotton Jeans, Men, Denim, Summer 2026, Essentials",TRUE,Color,Stone Beige,Size,XS,,,SOFT-STO-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 3 (4).png,1,Soft Wash Straight Fit Jeans - Stone Beige - XS,FALSE,Soft Wash Straight Fit Jeans | XIV 2026 Collection,Shop the Soft Wash Straight Fit Jeans from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,SOFT-STO-XS,,,new,FALSE,2026,Jeans,,,,Rectangle 3 (4).png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Stone Beige,Size,S,,,SOFT-STO-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Stone Beige - S,FALSE,,,,unisex,adult,SOFT-STO-S,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Stone Beige,Size,M,,,SOFT-STO-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Stone Beige - M,FALSE,,,,unisex,adult,SOFT-STO-M,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Stone Beige,Size,L,,,SOFT-STO-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Stone Beige - L,FALSE,,,,unisex,adult,SOFT-STO-L,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Stone Beige,Size,XL,,,SOFT-STO-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Stone Beige - XL,FALSE,,,,unisex,adult,SOFT-STO-XL,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Stone Beige,Size,2X,,,SOFT-STO-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Stone Beige - 2X,FALSE,,,,unisex,adult,SOFT-STO-2X,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,XS,,,SOFT-RAW-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - XS,FALSE,,,,unisex,adult,SOFT-RAW-XS,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,S,,,SOFT-RAW-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - S,FALSE,,,,unisex,adult,SOFT-RAW-S,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,M,,,SOFT-RAW-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - M,FALSE,,,,unisex,adult,SOFT-RAW-M,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,L,,,SOFT-RAW-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - L,FALSE,,,,unisex,adult,SOFT-RAW-L,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,XL,,,SOFT-RAW-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - XL,FALSE,,,,unisex,adult,SOFT-RAW-XL,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Raw Indigo,Size,2X,,,SOFT-RAW-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Raw Indigo - 2X,FALSE,,,,unisex,adult,SOFT-RAW-2X,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,XS,,,SOFT-WAS-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - XS,FALSE,,,,unisex,adult,SOFT-WAS-XS,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,S,,,SOFT-WAS-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - S,FALSE,,,,unisex,adult,SOFT-WAS-S,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,M,,,SOFT-WAS-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - M,FALSE,,,,unisex,adult,SOFT-WAS-M,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,L,,,SOFT-WAS-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - L,FALSE,,,,unisex,adult,SOFT-WAS-L,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,XL,,,SOFT-WAS-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - XL,FALSE,,,,unisex,adult,SOFT-WAS-XL,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
soft-wash-straight-fit-jeans,,,,,,,TRUE,Color,Washed Black,Size,2X,,,SOFT-WAS-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,Rectangle 14.png,2,Soft Wash Straight Fit Jeans - Washed Black - 2X,FALSE,,,,unisex,adult,SOFT-WAS-2X,,,new,FALSE,2026,Jeans,,,,Rectangle 14.png,g,,79.6,active
camo-dye-graphic-oversized-tee,Camo Dye Graphic Oversized Tee,<p>Vintage-inspired acid-washed tie-dye oversized t-shirt in muted olive and earth tones with subtle tonal chest typography. Cut with an exaggerated drop shoulder and relaxed raw-edge hem finish for an effortless street silhouette.</p>,XIV,Apparel & Accessories > Clothing > Shirts & Tops > T-Shirts,T-Shirts,"T-Shirts, Camo, Vintage, Summer 2026, Men, Graphic",TRUE,Color,Olive Tie Dye,Size,XS,,,CAMO-OLI-XS,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - XS,FALSE,Camo Dye Graphic Oversized Tee | XIV 2026 Collection,Shop the Camo Dye Graphic Oversized Tee from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,CAMO-OLI-XS,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Olive Tie Dye,Size,S,,,CAMO-OLI-S,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - S,FALSE,,,,unisex,adult,CAMO-OLI-S,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Olive Tie Dye,Size,M,,,CAMO-OLI-M,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - M,FALSE,,,,unisex,adult,CAMO-OLI-M,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Olive Tie Dye,Size,L,,,CAMO-OLI-L,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - L,FALSE,,,,unisex,adult,CAMO-OLI-L,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Olive Tie Dye,Size,XL,,,CAMO-OLI-XL,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - XL,FALSE,,,,unisex,adult,CAMO-OLI-XL,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Olive Tie Dye,Size,2X,,,CAMO-OLI-2X,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Olive Tie Dye - 2X,FALSE,,,,unisex,adult,CAMO-OLI-2X,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,XS,,,CAMO-EAR-XS,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - XS,FALSE,,,,unisex,adult,CAMO-EAR-XS,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,S,,,CAMO-EAR-S,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - S,FALSE,,,,unisex,adult,CAMO-EAR-S,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,M,,,CAMO-EAR-M,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - M,FALSE,,,,unisex,adult,CAMO-EAR-M,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,L,,,CAMO-EAR-L,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - L,FALSE,,,,unisex,adult,CAMO-EAR-L,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,XL,,,CAMO-EAR-XL,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - XL,FALSE,,,,unisex,adult,CAMO-EAR-XL,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Earth Brown,Size,2X,,,CAMO-EAR-2X,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Earth Brown - 2X,FALSE,,,,unisex,adult,CAMO-EAR-2X,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,XS,,,CAMO-STO-XS,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - XS,FALSE,,,,unisex,adult,CAMO-STO-XS,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,S,,,CAMO-STO-S,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - S,FALSE,,,,unisex,adult,CAMO-STO-S,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,M,,,CAMO-STO-M,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - M,FALSE,,,,unisex,adult,CAMO-STO-M,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,L,,,CAMO-STO-L,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - L,FALSE,,,,unisex,adult,CAMO-STO-L,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,XL,,,CAMO-STO-XL,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - XL,FALSE,,,,unisex,adult,CAMO-STO-XL,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
camo-dye-graphic-oversized-tee,,,,,,,TRUE,Color,Stone Wash,Size,2X,,,CAMO-STO-2X,450,shopify,50,deny,manual,199.00,229.00,TRUE,TRUE,,camostyle dropdown shirt.png,1,Camo Dye Graphic Oversized Tee - Stone Wash - 2X,FALSE,,,,unisex,adult,CAMO-STO-2X,,,new,FALSE,2026,T-Shirts,,,,camostyle dropdown shirt.png,g,,79.6,active
minimalist-tailored-overcoat,Minimalist Tailored Overcoat,"<p>Unstructured single-breasted wool-blend overcoat with notch lapels, horn button closures, and deep side welt pockets. Part of the editorial capsule for Our Approach To Fashion Design 2026.</p>",XIV,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Jackets,"Jackets, Overcoat, Outerwear, Summer 2026, Men, Editorial",TRUE,Color,Heather Grey,Size,XS,,,MINI-HEA-XS,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - XS,FALSE,Minimalist Tailored Overcoat | XIV 2026 Collection,Shop the Minimalist Tailored Overcoat from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,MINI-HEA-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Heather Grey,Size,S,,,MINI-HEA-S,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - S,FALSE,,,,unisex,adult,MINI-HEA-S,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Heather Grey,Size,M,,,MINI-HEA-M,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - M,FALSE,,,,unisex,adult,MINI-HEA-M,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Heather Grey,Size,L,,,MINI-HEA-L,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - L,FALSE,,,,unisex,adult,MINI-HEA-L,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Heather Grey,Size,XL,,,MINI-HEA-XL,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - XL,FALSE,,,,unisex,adult,MINI-HEA-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Heather Grey,Size,2X,,,MINI-HEA-2X,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Heather Grey - 2X,FALSE,,,,unisex,adult,MINI-HEA-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,XS,,,MINI-CHA-XS,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - XS,FALSE,,,,unisex,adult,MINI-CHA-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,S,,,MINI-CHA-S,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - S,FALSE,,,,unisex,adult,MINI-CHA-S,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,M,,,MINI-CHA-M,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - M,FALSE,,,,unisex,adult,MINI-CHA-M,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,L,,,MINI-CHA-L,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - L,FALSE,,,,unisex,adult,MINI-CHA-L,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,XL,,,MINI-CHA-XL,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - XL,FALSE,,,,unisex,adult,MINI-CHA-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Charcoal Black,Size,2X,,,MINI-CHA-2X,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Charcoal Black - 2X,FALSE,,,,unisex,adult,MINI-CHA-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,XS,,,MINI-OAT-XS,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - XS,FALSE,,,,unisex,adult,MINI-OAT-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,S,,,MINI-OAT-S,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - S,FALSE,,,,unisex,adult,MINI-OAT-S,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,M,,,MINI-OAT-M,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - M,FALSE,,,,unisex,adult,MINI-OAT-M,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,L,,,MINI-OAT-L,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - L,FALSE,,,,unisex,adult,MINI-OAT-L,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,XL,,,MINI-OAT-XL,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - XL,FALSE,,,,unisex,adult,MINI-OAT-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
minimalist-tailored-overcoat,,,,,,,TRUE,Color,Oatmeal Camel,Size,2X,,,MINI-OAT-2X,450,shopify,50,deny,manual,380.00,450.00,TRUE,TRUE,,Rectangle 12.png,1,Minimalist Tailored Overcoat - Oatmeal Camel - 2X,FALSE,,,,unisex,adult,MINI-OAT-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 12.png,g,,152.0,active
utility-canvas-overshirt,Utility Canvas Overshirt,"<p>Durable 10 oz organic cotton canvas overshirt with dual flap chest pockets, reinforced elbow patches, and heavy-duty horn buttons. Designed for versatility across changing seasons in 2026.</p>",XIV,Apparel & Accessories > Clothing > Shirts & Tops,Shirts,"Shirts, Utility, Canvas, Summer 2026, Men, Outerwear",TRUE,Color,Tobacco Brown,Size,XS,,,UTIL-TOB-XS,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - XS,FALSE,Utility Canvas Overshirt | XIV 2026 Collection,Shop the Utility Canvas Overshirt from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,UTIL-TOB-XS,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Tobacco Brown,Size,S,,,UTIL-TOB-S,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - S,FALSE,,,,unisex,adult,UTIL-TOB-S,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Tobacco Brown,Size,M,,,UTIL-TOB-M,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - M,FALSE,,,,unisex,adult,UTIL-TOB-M,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Tobacco Brown,Size,L,,,UTIL-TOB-L,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - L,FALSE,,,,unisex,adult,UTIL-TOB-L,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Tobacco Brown,Size,XL,,,UTIL-TOB-XL,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - XL,FALSE,,,,unisex,adult,UTIL-TOB-XL,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Tobacco Brown,Size,2X,,,UTIL-TOB-2X,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Tobacco Brown - 2X,FALSE,,,,unisex,adult,UTIL-TOB-2X,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,XS,,,UTIL-OLI-XS,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - XS,FALSE,,,,unisex,adult,UTIL-OLI-XS,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,S,,,UTIL-OLI-S,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - S,FALSE,,,,unisex,adult,UTIL-OLI-S,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
utility-canvas-overshirt,,,,,,,TRUE,Color,Olive Green,Size,M,,,UTIL-OLI-M,450,shopify,50,deny,manual,240.00,,TRUE,TRUE,,Rectangle 13.png,1,Utility Canvas Overshirt - Olive Green - M,FALSE,,,,unisex,adult,UTIL-OLI-M,,,new,FALSE,2026,Shirts,,,,Rectangle 13.png,g,,96.0,active
